,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
527,0.374689575,0.402546387,0.261353395,0.548129799,0.331509772,0.124158458,0.679575935,0.546097785,0.58669181,0.555682214,0.785657095,0.520430606,0.668833673,0.576719194,0.505443386,0.421609718,0.703791023,0.438068433,0.568617675,0.44683767,0.408630238,0.518764001,0.525526609,0.613810153,0.556991308,0.593969467,folk
528,0.881158725,0.406544067,0.551480955,0.581348675,0.582595334,0.476837806,0.793893218,0.404076538,0.310193511,1,0.334122025,1,0.441300277,0.743983452,0.627203721,0.52097902,0.692433925,0.585439802,0.622156546,0.488814808,0.370603016,0.421017433,0.54447097,0.481513183,0.553938248,0.559204096,electronic
529,0.398168421,0.500281148,0.277934469,0.487512402,0.313087798,0.087596186,0.588933555,0.536462332,0.713098151,0.596640597,0.618334772,0.406455952,0.621045636,0.552751323,0.571934175,0.374116703,0.595121431,0.439738248,0.555039956,0.296698916,0.222936317,0.298660642,0.395704767,0.318824921,0.396684298,0.504363649,electronic
530,0.668372732,0.275068916,0.438196718,0.668750498,0.520692565,0.225709435,0.67438716,0.338135914,0.517520132,0.649130799,0.779267904,0.683969104,0.71540242,0.711268944,0.688288953,0.520902409,0.672542242,0.624751575,0.681725277,0.515155142,0.35531988,0.559193318,0.589940524,0.491388807,0.470552031,0.581812461,blues
531,0.618363348,0.410105986,0.503076587,0.77832653,0.609890449,0.303467759,0.766902929,0.359739819,0.608327658,0.581750215,0.807556208,0.367777891,0.635384908,0.525470109,0.514976814,0.437302494,0.532969858,0.537380671,0.565730223,0.354368798,0.27358919,0.428407483,0.233133319,0.40096833,0.408013134,0.425949941,folk
532,0.645780775,0.496980227,0.547638966,0.735003777,0.609386254,0.364245963,0.843676975,0.297185663,0.47436156,0.603548989,0.752098702,0.487535309,0.674550678,0.630428928,0.672370751,0.520858748,0.648404886,0.729859876,0.654450565,0.475572169,0.360135832,0.430579248,0.411954414,0.484508326,0.469162098,0.492151957,rock
533,0.37807886,0.320727072,0.567955556,0.785580266,0.670153728,0.318616639,0.635949722,0.234705008,0.625422155,0.590599914,0.784536916,0.631579159,0.546041048,0.652104411,0.364176679,0.346495186,0.643905313,0.547421027,0.548435005,0.294689356,0.330466405,0.419390862,0.278386531,0.266304572,0.27163585,0.136502688,blues
535,0.449812932,0.131092672,0.580531349,0.7517699,0.657223019,0.379372571,0.562061711,0.266517572,0.531727631,0.458746445,0.616974184,0.441850338,0.462567065,0.7004757,0.583622596,0.428760656,0.667197374,0.566523435,0.629981871,0.406408674,0.476612974,0.471905522,0.436286076,0.451439968,0.447463118,0.499623672,hiphop
536,0.204700601,0.333313499,0.309379318,0.535100015,0.394883967,0.176520126,0.608485822,0.426744123,0.562112339,0.652588491,0.509805673,0.507255546,0.454666261,0.436745466,0.262125876,0.176779343,0.298789487,0.296961581,0.519226026,0.34375073,0.22593649,0.134279968,0.477950799,0.407741439,0.526548737,0.490875611,folk
537,0.65393788,0.376589139,0.652686038,0.806785198,0.730025999,0.518956153,0.785299293,0.233477567,0.573953199,0.587684202,0.719471375,0.473882477,0.635553381,0.64736799,0.37647763,0.486191275,0.64355769,0.405506771,0.50627426,0.423848037,0.276850012,0.314216127,0.392734783,0.469228502,0.408096715,0.315118679,rock
540,0.463236907,0.455584216,0.485755884,0.727581316,0.599415546,0.270563494,0.758967223,0.328315125,0.598200185,0.653032746,0.626091177,0.436310184,0.625905358,0.771757451,0.732195988,0.364418139,0.695095954,0.618597421,0.42069483,0.384413746,0.311289051,0.279763419,0.363995191,0.402791446,0.349442122,0.455631808,blues
542,0.311138887,0.079448192,0.23869909,0.376953506,0.251634346,0.229158034,0.461071467,0.65162752,0.374235317,0.514300156,0.606774524,0.436694202,0.539879738,0.373766873,0.540219286,0.225126843,0.588060777,0.435198931,0.618335897,0.401234624,0.171890549,0.178756374,0.370318261,0.187895452,0.392437753,0.377024311,alternative
543,0.297412269,0.325704089,0.285973006,0.517661693,0.295224898,0.167929819,0.600497569,0.530531403,0.579786033,0.485817796,0.704845568,0.311148418,0.517636101,0.490281672,0.310946708,0.387532939,0.485002087,0.283873219,0.505083815,0.077423647,0.133923604,0.285416833,0.221204189,0.3781344,0.500332719,0.27625859,folk
544,0.16557825,0.47208149,0.497737324,0.719006979,0.559073105,0.271784318,0.740380844,0.30923994,0.53604886,0.531206637,0.636195195,0.447983095,0.714790102,0.578854397,0.512440586,0.457124856,0.514546062,0.400870341,0.472271913,0.503480741,0.466120416,0.42902211,0.370451002,0.359771762,0.406796229,0.394173968,pop
545,0.708019722,0.173572215,0.661707556,0.783422776,0.724188315,0.555594169,0.674948214,0.252944518,0.432926629,0.392173773,0.772092825,0.535951606,0.630787634,0.617974554,0.521633838,0.405313694,0.61810784,0.534920385,0.637317329,0.570239403,0.403007412,0.530070431,0.46788347,0.444762111,0.418444061,0.58371144,electronic
546,0.635092283,0.246922531,0.600658791,0.719677584,0.606422824,0.46564991,0.676490172,0.269117328,0.438652701,0.50996193,0.739660416,0.200303811,0.631307337,0.573314234,0.349045601,0.571793431,0.560060923,0.430046182,0.711996474,0.393509032,0.333749155,0.61180054,0.329729389,0.422293355,0.480108463,0.408900441,hiphop
548,0.362428426,0.136667182,0.31914357,0.584940568,0.362982501,0.169039249,0.506623901,0.451981063,0.542296708,0.467769779,0.728548932,0.395563818,0.751252418,0.565691157,0.517965853,0.293525719,0.471808033,0.271634524,0.334512321,0.237380622,0.241732541,0.086087169,0.229157929,0.273023253,0.414918486,0.338969428,folk
549,0.479275344,0.410082846,0.236640156,0.493348857,0.291016415,0.107904601,0.667569698,0.538187079,0.524406726,0.601559726,0.723823932,0.695272235,0.740538566,0.611800188,0.692847949,0.373067367,0.57479406,0.462642335,0.645531639,0.538578748,0.390596352,0.209453305,0.278714342,0.201227607,0.315790031,0.524949221,alternative
550,0.547739554,0.463538393,0.499597758,0.800500207,0.656567909,0.239298875,0.787143396,0.342880527,0.62044688,0.561680343,0.734653919,0.39683353,0.656599475,0.76484632,0.56532714,0.380151731,0.703280655,0.496914856,0.441240909,0.363894128,0.150919622,0.253485395,0.364075223,0.529419386,0.593668046,0.566947815,alternative
551,0.692017666,0.578112103,0.740427118,0.824613844,0.795855999,0.608396935,0.924451716,0.182163576,0.46914625,0.515731395,0.698893768,0.464025274,0.59691223,0.719036683,0.636591888,0.545885661,0.753743976,0.741518473,0.649935316,0.486824112,0.327120526,0.577477006,0.515035584,0.41046468,0.517193841,0.610727277,rock
553,0.702482245,0.799862401,0.624126267,0.798776808,0.702617697,0.438675987,0.951444277,0.250279567,0.502886189,0.589442921,0.768711648,0.513388934,0.626677963,0.657816888,0.720198511,0.414263418,0.652102189,0.66072331,0.670004802,0.514748725,0.271392174,0.47712825,0.404947106,0.371665075,0.611449647,0.492175658,rock
554,0.239001806,0.331673993,0.521379739,0.755538396,0.542637041,0.350019383,0.690509432,0.33528995,0.565982356,0.551071486,0.812156079,0.265330559,0.806706673,0.468947353,0.687256931,0.302686792,0.560526757,0.405248499,0.571401852,0.535440667,0.246453521,0.29909993,0.357328831,0.530905861,0.429853468,0.834857975,folk
555,0.492654789,0.181826698,0.601438404,0.865472945,0.727645651,0.306288122,0.609996296,0.256648451,0.724162099,0.579498908,0.73495887,0.546694825,0.664134982,0.61422797,0.547273458,0.456908397,0.5861531,0.445932014,0.561663765,0.496982267,0.402352396,0.541137355,0.447429284,0.529155863,0.380734583,0.383876022,electronic
556,0.556682275,0.475730909,0.501985852,0.664062137,0.560156952,0.3886624,0.80290315,0.359513166,0.473838762,0.537423819,0.643731328,0.559495306,0.606948063,0.60264594,0.544875728,0.1874894,0.601487641,0.435004689,0.623162495,0.433735018,0.284089601,0.420117281,0.37472057,0.411816673,0.488657149,0.661399925,blues
557,0.32142917,0.314703896,0.623426271,0.802966575,0.698721335,0.42288996,0.72887056,0.260504826,0.530162286,0.412140158,0.605316746,0.371075185,0.742720814,0.678890538,0.595605091,0.521954753,0.615397902,0.489970207,0.607907655,0.569208282,0.315684895,0.37631058,0.381365795,0.513352779,0.511654041,0.683655696,folk
559,0.414864775,0.27259917,0.648384553,0.874536834,0.800606406,0.392320408,0.742023664,0.254579575,0.573671934,0.452250013,0.771683452,0.519871778,0.647457291,0.546435625,0.434905952,0.429625315,0.572449293,0.379065207,0.361031377,0.388444389,0.231074423,0.317208981,0.360649499,0.505429267,0.429224524,0.4594092,rock
560,0.372196175,0.170351903,0.394359409,0.614598451,0.455565693,0.26183061,0.571923416,0.490534907,0.484127124,0.5678241,0.769847459,0.113514466,0.592269096,0.475408169,0.600334209,0.230922778,0.410960635,0.150348426,0.407190438,0.207683947,0.409560159,0.320833154,0.267506109,0.37981402,0.262358325,0.331590248,pop
562,0.527918564,0.163872321,0.52570235,0.848219737,0.683629791,0.325366805,0.613571797,0.396042685,0.64175233,0.369159637,0.785926594,0.327628609,0.63531241,0.59588879,0.723747172,0.450451602,0.675852305,0.588666797,0.628190781,0.502106639,0.257725341,0.47335012,0.515866699,0.543890392,0.496160423,0.619335307,blues
563,0.545766104,0.247129958,0.246251634,0.647002911,0.308159037,0.058398944,0.495208919,0.46548973,0.767693789,0.54435701,0.900574035,0.545812861,0.680237667,0.517722834,0.709246529,0.369646811,0.557439168,0.598475653,0.615508699,0.472272507,0.388074533,0.478274539,0.173680786,0.151006387,0.406082542,0.609895587,electronic
564,0.306670224,0.447200334,0.352751033,0.620873051,0.399229645,0.189868965,0.696580976,0.445511647,0.593824092,0.565259936,0.704095837,0.305476191,0.669224553,0.605799138,0.559492368,0.451929566,0.572425672,0.365628159,0.493367645,0.34143328,0.169578761,0.143570173,0.411175856,0.399588523,0.437262584,0.643494717,folk
565,0.388159242,0.620138155,0.46152685,0.684279816,0.525600746,0.303864302,0.865261424,0.406059118,0.491556945,0.490724029,0.722758847,0.429379514,0.535132798,0.56304757,0.557745174,0.420429333,0.581174895,0.521033083,0.52445942,0.528480645,0.396636393,0.429310687,0.457143678,0.47093869,0.470470256,0.605535379,pop
566,0.591111003,0.158060969,0.635783699,0.692787795,0.655377735,0.525216207,0.676115969,0.277589456,0.350009493,0.491810122,0.706306503,0.419706113,0.569260297,0.742476432,0.340812667,0.287414262,0.602226057,0.507564791,0.611666809,0.402936508,0.201202086,0.194519506,0.349696615,0.346329234,0.457634238,0.355030787,alternative
567,0.718626836,0.660378801,0.594856103,0.774209454,0.669817598,0.347332683,0.846088538,0.30656527,0.619026956,0.478648351,0.526376571,0.611545455,0.712857912,0.61828813,0.487170659,0.489738433,0.742350729,0.436439735,0.554683762,0.480003841,0.398084204,0.576005051,0.509330703,0.581567569,0.48402669,0.578336938,hiphop
568,0.72753388,0.36995933,0.611410415,0.770682901,0.732388352,0.452211213,0.800922404,0.317298927,0.450916488,0.617834328,0.531786824,0.796121713,0.335647029,0.943720707,0.24187295,0.778512222,0.295546271,0.733184561,0.29580185,0.758568714,0.100978561,0.518175955,0.14347347,0.553379414,0.276394167,0.382890529,alternative
569,0.5271401,0.283850273,0.665064557,0.794540476,0.71576792,0.526686539,0.779458876,0.240967822,0.477234115,0.545513465,0.731022196,0.358472407,0.67374453,0.514364522,0.636246672,0.439542811,0.562836203,0.504608211,0.662051842,0.364739671,0.316602551,0.569646052,0.369620706,0.403996177,0.423114331,0.497018432,blues
574,0.385820768,0.133171288,0.417143344,0.578134012,0.472303587,0.288857996,0.513945353,0.468704278,0.526434609,0.577565288,0.756602998,0.409332993,0.597015581,0.505066991,0.706675043,0.266501213,0.486204374,0.587653669,0.800507332,0.345321526,0.142574214,0.197529224,0.32121409,0.261947566,0.403460262,0.286985168,blues
575,0.540329617,0.340496301,0.362853014,0.562745438,0.395017732,0.213180421,0.56243684,0.428789568,0.575606645,0.522258243,0.746415472,0.314681186,0.646165935,0.618284733,0.45219477,0.352108965,0.795116586,0.350952365,0.585084569,0.52092547,0.373296355,0.373692905,0.481033079,0.464063332,0.456518209,0.3500436,hiphop
576,0.313762007,0.427069189,0.329732323,0.614856619,0.357909684,0.20615401,0.726328004,0.486237,0.589825435,0.312161648,0.456431273,0.522358437,0.639151321,0.496742857,0.288925986,0.101819907,0.439609192,0.487568285,0.477349007,0.501517494,0.241479296,0.270765289,0.41423826,0.425232519,0.638629749,0.584977849,electronic
577,0.448044837,0.262131862,0.412308588,0.688592754,0.502267162,0.18799763,0.644322065,0.347623847,0.589870693,0.690672799,0.781119686,0.470953948,0.651467684,0.710692279,0.555932757,0.399115258,0.485988999,0.362724122,0.556322373,0.455019941,0.286282869,0.488752438,0.541482886,0.546905933,0.464538476,0.452360014,blues
578,0.40939573,0.405441675,0.450036518,0.644700675,0.499708459,0.325638594,0.794708252,0.417623578,0.4554415,0.495902949,0.666532273,0.44939495,0.619074622,0.514150631,0.534644214,0.406325195,0.542092941,0.438141921,0.459474846,0.470885712,0.268994657,0.376101646,0.401364086,0.401205421,0.281391724,0.544918635,alternative
579,0.654886961,0.45369613,0.494722098,0.591626559,0.497105167,0.480482446,0.841013455,0.380161464,0.329466072,0.609896107,0.776386426,0.382594118,0.516934874,0.652838986,0.566235885,0.201539036,0.52147865,0.503123006,0.50006587,0.363798678,0.215998096,0.420489617,0.50252138,0.347689497,0.503098682,0.479570323,rock
580,0.5297226,0.493590645,0.402516172,0.685672689,0.553725537,0.182943314,0.648073943,0.313618074,0.602683152,0.789882769,0.766197057,0.786437281,0.438145061,0.77578912,0.516687541,0.817731818,0.455042139,0.823745744,0.646051155,0.658351691,0.31429989,0.658185047,0.487175713,0.552601244,0.598773565,0.557923495,folk
581,0.600826324,0.604002329,0.591576108,0.840179763,0.726760737,0.388484175,0.899458482,0.304865493,0.572820708,0.495522224,0.732637421,0.462881202,0.661106596,0.606577553,0.507635002,0.444907239,0.616671993,0.460085362,0.601505103,0.392140862,0.38631877,0.362491549,0.413090944,0.59801072,0.47456949,0.492244593,rock
582,0.481685164,0.580158472,0.576223891,0.778493078,0.678776487,0.373861048,0.792478338,0.279153716,0.620546052,0.470410887,0.600845266,0.495893368,0.515393331,0.606667462,0.536106655,0.399811427,0.537063374,0.290608288,0.445501514,0.332971016,0.139134654,0.199593545,0.30601872,0.118890146,0.148720404,0.363318626,alternative
583,0.547118384,0.210555343,0.37789929,0.69576475,0.519961997,0.086615963,0.576967016,0.331152765,0.576763328,0.686856925,0.826742213,0.788940122,0.69065755,0.676848461,0.662167396,0.572271667,0.684277593,0.516728565,0.641392152,0.516111921,0.362256301,0.47093776,0.475467008,0.289234452,0.288332571,0.504676576,electronic
584,0.515853619,0.411265247,0.334804994,0.611842168,0.432396743,0.13523942,0.689081544,0.43662805,0.559549733,0.690398569,0.72216117,0.442887897,0.63914288,0.61066082,0.507559445,0.381822956,0.486837318,0.504520587,0.541506646,0.521427843,0.343604482,0.304191519,0.332437579,0.365060827,0.517250834,0.606194422,electronic
585,0.527463053,0.496720595,0.440700344,0.632180902,0.483978954,0.307557957,0.795454636,0.378940661,0.432512588,0.646786213,0.740658582,0.394937132,0.738883975,0.526499687,0.615063918,0.56581364,0.708215865,0.743393188,0.648870245,0.57786978,0.348909632,0.470736041,0.384293389,0.410350894,0.395735111,0.487224151,blues
586,0.719339667,0.362411518,0.519415909,0.765485347,0.64095845,0.185203999,0.687819845,0.242458196,0.65655032,0.802164676,0.594322889,0.704049787,0.738566335,0.706563512,0.755457857,0.662271302,0.754446837,0.709545858,0.625854735,0.596325708,0.3688239,0.502510225,0.506520028,0.528601282,0.442945276,0.60938207,electronic
587,0.636976232,0.460206209,0.693796672,0.830099918,0.764877175,0.5381284,0.810185549,0.207735982,0.583036975,0.598917413,0.695888085,0.505888887,0.576640156,0.650369036,0.562108087,0.426596339,0.638538337,0.501844585,0.610992191,0.600831125,0.389663964,0.482729115,0.456543617,0.472560856,0.489478249,0.555066116,hiphop
588,0.384732468,0.638842747,0.444949069,0.736281011,0.540723159,0.25000557,0.830536042,0.427791761,0.603082404,0.428582023,0.717734632,0.371329134,0.583108026,0.573009791,0.520385662,0.263204872,0.493795855,0.422508679,0.511018508,0.404596912,0.347358348,0.434073215,0.419833586,0.424390541,0.413878821,0.614943916,electronic
589,0.588629783,0.334916712,0.455353382,0.746788363,0.574939805,0.228712479,0.715732264,0.383547978,0.628179423,0.491326294,0.690501033,0.528311189,0.588779574,0.605123163,0.713624485,0.45658133,0.576932398,0.627193581,0.533297707,0.459785336,0.207082949,0.263358387,0.364067533,0.394922032,0.451761921,0.434377383,hiphop
590,0.419636939,0.439418324,0.656714082,0.81473892,0.732245141,0.467204898,0.847396291,0.237386305,0.508936661,0.521809491,0.658664954,0.35985742,0.765016329,0.672275559,0.635634709,0.535753443,0.701432441,0.640468947,0.651518094,0.531241958,0.310471889,0.376254118,0.39285916,0.485989922,0.656946174,0.757045385,rock
591,0.40073272,0.516420037,0.598407973,0.821707012,0.70945005,0.381239446,0.793345528,0.275565849,0.602478074,0.496421075,0.698432892,0.542685975,0.833512002,0.682516639,0.466390875,0.648296902,0.668047938,0.593409696,0.815821725,0.568666037,0.38104237,0.403749223,0.437267586,0.355025247,0.426311139,0.329576953,rock
592,0.446827895,0.307444982,0.405453862,0.637694267,0.45333626,0.238906785,0.650917836,0.410937377,0.49639446,0.491579737,0.707153589,0.422659448,0.799052197,0.643728039,0.39667876,0.614740722,0.498006674,0.534478333,0.704154861,0.289520429,0.281107784,0.256483706,0.377198266,0.564908887,0.598207692,0.541689527,blues
593,0.629646595,0.327675012,0.320187486,0.559215174,0.394489528,0.144377763,0.563876598,0.415947316,0.599875432,0.737010717,0.671168596,0.606737853,0.839803116,0.579382842,0.721291502,0.557024015,0.72921356,0.688943506,0.709581829,0.426247967,0.433546836,0.548145353,0.503806994,0.541212247,0.507192447,0.479296209,hiphop
594,0.637038874,0.520431005,0.451628402,0.56115011,0.489631423,0.317547309,0.819209175,0.387576105,0.338930774,0.809363066,0.650986536,0.585040998,0.702974287,0.576621973,0.71797081,0.493365071,0.642064859,0.57617226,0.579471352,0.409879031,0.310367662,0.512460057,0.492004236,0.478346437,0.47515184,0.719271641,alternative
